hashtag_H 	 cluster_C_leader(userID) 	 relative_frequency_H_C 	 frequency_H_in_C 	 frequency_H_overall 	 count_H_in_C 	 count_hashtags_in_C 	 count_H_entire_dataset 	 count_hashtags_entire_dataset
Poland 	 1462548977367359490 	 39.0362654323 	 .0384615384 	 1 	 3 	 105 	 106569
slavaUkranie 	 1462548977367359490 	 4098.8478073213 	 .0384615384 	 1 	 2 	 1 	 106569
StandWithUkraine 	 1462548977367359490 	 3 1 .0000249103 .0026086385 	 3 1 .0384615384 	 3 1 1 	 21 7 	 1544 278 	 106569
StandWithUkraine️ 	 1462548977367359490 	 14.7439127345 	 .0384615384 	 1 	 7 	 278 	 106569
Zelensky 	 1462548977367359490 	 31.2886091158 	 .0384615384 	 1 	 4 	 131 	 106569
Ukraine 	 1462548977367359490 	 3 2 1 1 1 1 1 .0000063259 232 .0000656851 	 3 2 1 1 1 1 1 .0384615384 	 3 2 1 1 1 1 1 1 	 28 4 	 6080 232 7 	 106569
Russia 	 1462548977367359490 	 1 1.6860582895 	 1 .0384615384 	 1 1 	 11 	 2431 	 106569
Europe 	 1462548977367359490 	 77.3360046632 	 .0384615384 	 1 	 2 	 53 	 106569
Russian 	 1462548977367359490 	 4.5391004495 	 .0384615384 	 1 	 9 	 903 	 106569
UnitedWithUkraine 	 1462548977367359490 	 227.7116099857 	 .0384615384 	 1 	 2 	 18 	 106569
StopPutin 	 1462548977367359490 	 66.1098065574 	 .0769230769 	 2 	 5 	 124 	 106569
LigaDeGuerreros 	 1462548977367359490 	 2049.4129833591 	 .0384615384 	 1 	 2 	 2 	 106569
GloryToUkraine 	 1462548977367359490 	 256.1755991511 	 .0384615384 	 1 	 2 	 16 	 106569
SlavaUkraini 	 1462548977367359490 	 26.1070556892 	 .0384615384 	 1 	 8 	 157 	 106569
UkraineWillPrevail 	 1462548977367359490 	 372.6189179370 	 .0384615384 	 1 	 2 	 11 	 106569
Ukraine 	 1462548977367359490 	 3 2 1 1 1 1 1 .0000063259 232 .0000656851 	 3 2 1 1 1 1 1 .0384615384 	 3 2 1 1 1 1 1 1 	 28 4 	 6080 232 7 	 106569
StandWithUkraine 	 1462548977367359490 	 3 1 .0000249103 .0026086385 	 3 1 .0384615384 	 3 1 1 	 21 7 	 1544 278 	 106569
PrayForUkraine 	 1462548977367359490 	 136.6269498134 	 .0384615384 	 1 	 2 	 30 	 106569
StopPutin 	 1462548977367359490 	 66.1098065574 	 .0769230769 	 2 	 5 	 124 	 106569
WarCrimes 	 1462548977367359490 	 50.6025666816 	 .0384615384 	 1 	 2 	 81 	 106569
Genocide 	 1462548977367359490 	 15.0139480087 	 .0384615384 	 1 	 2 	 273 	 106569
StandWithUkraine 	 1462548977367359490 	 3 1 .0000249103 .0026086385 	 3 1 .0384615384 	 3 1 1 	 21 7 	 1544 278 	 106569
Friends 	 1462548977367359490 	 1366.2728955230 	 .0384615384 	 1 	 2 	 3 	 106569
NATO 	 1462548977367359490 	 13.5274182519 	 .0384615384 	 1 	 3 	 303 	 106569
IntlCrimCourt 	 1462548977367359490 	 4098.8478073213 	 .0384615384 	 1 	 2 	 1 	 106569
auspol 	 14707794 	 19.2745524496 	 .3333333333 	 1 	 97 	 1843 	 106569
PrayerRoom 	 14707794 	 1184.1002334927 	 .3333333333 	 1 	 2 	 30 	 106569
TheWeekly 	 14707794 	 17761.5792157552 	 .3333333333 	 1 	 1 	 2 	 106569
DajshaDoll 	 1471037967926018051 	 10656.9475305188 	 .2000000000 	 1 	 1 	 2 	 106569
DoWeHaveAProblem 	 1471037967926018051 	 426.2760841000 	 .2000000000 	 1 	 3 	 50 	 106569
NeoNazi 	 1471037967926018051 	 4262.7653837874 	 .2000000000 	 1 	 1 	 5 	 106569
Ukraine 	 1471037967926018051 	 .0000328947 232 .0000656851 	 .2000000000 	 1 	 28 4 	 6080 232 7 	 106569
BritneySpears 	 1471037967926018051 	 10656.9475305188 	 .2000000000 	 1 	 1 	 2 	 106569
JohnsonOut 	 152656121 	 199.5674176654 	 .5000000000 	 1 	 2 	 267 	 106569
BBCBreakfast 	 152656121 	 772.2391754462 	 .5000000000 	 1 	 1 	 69 	 106569
January6th 	 153517357 	 777.8759630104 	 1.0000000000 	 1 	 2 	 137 	 106569
ME 	 15480566 	 1 2537.3594451302 	 1 .1428571428 	 1 1 	 1 	 6 	 106569
LongCovid 	 15480566 	 27.2102643470 	 .5714285714 	 4 	 29 	 2238 	 106569
LongCovid 	 15480566 	 27.2102643470 	 .5714285714 	 4 	 29 	 2238 	 106569
MECFS 	 15480566 	 132.3838585949 	 .1428571428 	 1 	 3 	 115 	 106569
LongCovid 	 15480566 	 27.2102643470 	 .5714285714 	 4 	 29 	 2238 	 106569
longcovid 	 15480566 	 64.5090821175 	 .1428571428 	 1 	 1 	 236 	 106569
LongCovid 	 15480566 	 27.2102643470 	 .5714285714 	 4 	 29 	 2238 	 106569
COVIDisAirborne 	 155930120 	 34.0911711918 	 .1666666666 	 1 	 7 	 521 	 106569
COVID19 	 155930120 	 23.3167050111 	 .6666666666 	 4 	 61 	 3047 	 106569
COVID19 	 155930120 	 23.3167050111 	 .6666666666 	 4 	 61 	 3047 	 106569
CovidIsNotOver 	 155930120 	 38.1967742732 	 .1666666666 	 1 	 13 	 465 	 106569
COVID19 	 155930120 	 23.3167050111 	 .6666666666 	 4 	 61 	 3047 	 106569
COVID19 	 155930120 	 23.3167050111 	 .6666666666 	 4 	 61 	 3047 	 106569
FecklessLumpScotty 	 1573800344 	 233.4479967448 	 .0240963855 	 2 	 3 	 11 	 106569
LNPdisasters 	 1573800344 	 641.9847872074 	 .0120481927 	 1 	 2 	 2 	 106569
LNPbunglers 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
Australia 	 1573800344 	 17.5885459929 	 .0120481927 	 1 	 7 	 73 	 106569
auspol 	 1573800344 	 5.5733645603 	 .0963855421 	 8 	 97 	 1843 	 106569
ClimateCrisis 	 1573800344 	 4.8269318215 	 .0120481927 	 1 	 2 	 266 	 106569
DesignMatters 	 1573800344 	 641.9847872074 	 .0120481927 	 1 	 2 	 2 	 106569
PoliticalDonations 	 1573800344 	 641.9847872074 	 .0120481927 	 1 	 2 	 2 	 106569
CrookDevelopers 	 1573800344 	 641.9847872074 	 .0120481927 	 1 	 2 	 2 	 106569
CrookedLNP 	 1573800344 	 641.9847872074 	 .0120481927 	 1 	 2 	 2 	 106569
NSWInc 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
announceables 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
LNPliars 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
LNPCorruptionParty 	 1573800344 	 52.0525959851 	 .0361445783 	 3 	 13 	 74 	 106569
Twitter 	 1573800344 	 31.3161967752 	 .0120481927 	 1 	 1 	 41 	 106569
AusPol2022 	 1573800344 	 36.6846830196 	 .0120481927 	 1 	 3 	 35 	 106569
Auspol 	 1573800344 	 4 29.8596281633 	 4 .0240963855 	 4 2 	 11 	 86 	 106569
FuhrerDutts 	 1573800344 	 641.9847872074 	 .0120481927 	 1 	 2 	 2 	 106569
Election22 	 1573800344 	 213.9939797394 	 .0240963855 	 2 	 4 	 12 	 106569
AnnihilateLNP 	 1573800344 	 4 71.3313473996 	 4 .0120481927 	 4 1 	 7 	 18 	 106569
CubanMissileCrisis 	 1573800344 	 427.9890979620 	 .0120481927 	 1 	 1 	 3 	 106569
USA 	 1573800344 	 43.7714994502 	 .0361445783 	 3 	 5 	 88 	 106569
Cuba 	 1573800344 	 1 47.5542315997 	 1 .0120481927 	 1 1 	 1 	 27 	 106569
USA 	 1573800344 	 43.7714994502 	 .0361445783 	 3 	 5 	 88 	 106569
West 	 1573800344 	 427.9890979620 	 .0120481927 	 1 	 1 	 3 	 106569
Putin 	 1573800344 	 1.7006143794 	 .0120481927 	 1 	 3 	 755 	 106569
USA 	 1573800344 	 43.7714994502 	 .0361445783 	 3 	 5 	 88 	 106569
Dutton 	 1573800344 	 213.9941688942 	 .0120481927 	 1 	 2 	 6 	 106569
LNPDystopianHellscape 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
Auspol 	 1573800344 	 4 29.8596281633 	 4 .0240963855 	 4 2 	 11 	 86 	 106569
LNPfail 	 1573800344 	 49.3832427564 	 .0120481927 	 1 	 4 	 26 	 106569
AnnihilateLNP 	 1573800344 	 4 71.3313473996 	 4 .0120481927 	 4 1 	 7 	 18 	 106569
VoteLNPLast 	 1573800344 	 427.9890979620 	 .0120481927 	 1 	 2 	 3 	 106569
Election2022 	 1573800344 	 36.6846830196 	 .0120481927 	 1 	 4 	 35 	 106569
AuspolSoCorrupt 	 1573800344 	 427.9883395646 	 .0240963855 	 2 	 4 	 6 	 106569
Forgery 	 1573800344 	 641.9847872074 	 .0120481927 	 1 	 2 	 2 	 106569
LNPCabinet 	 1573800344 	 641.9847872074 	 .0120481927 	 1 	 2 	 2 	 106569
AngusGate 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
LNPBingoChart 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
AuspolSoCorrupt 	 1573800344 	 427.9883395646 	 .0240963855 	 2 	 4 	 6 	 106569
Election22 	 1573800344 	 213.9939797394 	 .0240963855 	 2 	 4 	 12 	 106569
AnnihilateLNPcrooks 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
LNPCorruptionParty 	 1573800344 	 52.0525959851 	 .0361445783 	 3 	 13 	 74 	 106569
Neocon 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
LNPmaladministration 	 1573800344 	 320.9915384062 	 .0120481927 	 1 	 2 	 4 	 106569
auspol 	 1573800344 	 5.5733645603 	 .0963855421 	 8 	 97 	 1843 	 106569
FedICAC 	 1573800344 	 197.5330528107 	 .0240963855 	 2 	 5 	 13 	 106569
MediaOligarch 	 1573800344 	 1 641.9847872074 	 1 .0120481927 	 1 1 	 1 	 2 	 106569
LNPCivilWar 	 1573800344 	 641.9847872074 	 .0120481927 	 1 	 1 	 2 	 106569
Auspol 	 1573800344 	 4 29.8596281633 	 4 .0240963855 	 4 2 	 11 	 86 	 106569
AnnihilateLNP 	 1573800344 	 4 71.3313473996 	 4 .0120481927 	 4 1 	 7 	 18 	 106569
FecklessLumpScotty 	 1573800344 	 233.4479967448 	 .0240963855 	 2 	 3 	 11 	 106569
GladysTheShredder 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 1 	 1 	 106569
auspol 	 1573800344 	 5.5733645603 	 .0963855421 	 8 	 97 	 1843 	 106569
LNPCrimeFamily 	 1573800344 	 49.3832427564 	 .0120481927 	 1 	 3 	 26 	 106569
auspol 	 1573800344 	 5.5733645603 	 .0963855421 	 8 	 97 	 1843 	 106569
FedICAC 	 1573800344 	 197.5330528107 	 .0240963855 	 2 	 5 	 13 	 106569
ClimateEmergency 	 1573800344 	 16.4610764207 	 .0120481927 	 1 	 2 	 78 	 106569
AnnihilateLNP 	 1573800344 	 4 71.3313473996 	 4 .0120481927 	 4 1 	 7 	 18 	 106569
nswpol 	 1573800344 	 23.3447995775 	 .0120481927 	 1 	 2 	 55 	 106569
RetailOligarchs 	 1573800344 	 641.9847872074 	 .0120481927 	 1 	 1 	 2 	 106569
Victoria 	 1573800344 	 1 427.9890979620 	 1 .0120481927 	 1 1 	 1 	 3 	 106569
NSWfailures 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 1 	 1 	 106569
lockdowns 	 1573800344 	 213.9941688942 	 .0120481927 	 1 	 2 	 6 	 106569
Vaccine 	 1573800344 	 61.1411445715 	 .0120481927 	 1 	 1 	 21 	 106569
auspol 	 1573800344 	 5.5733645603 	 .0963855421 	 8 	 97 	 1843 	 106569
KooyongCrook 	 1573800344 	 320.9915384062 	 .0120481927 	 1 	 2 	 4 	 106569
Kooyong 	 1573800344 	 1 1 160.4955554045 	 1 1 .0120481927 	 1 1 1 	 3 	 8 	 106569
Treasurer 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
Murdoch 	 1573800344 	 98.7665259954 	 .0120481927 	 1 	 5 	 13 	 106569
auspol 	 1573800344 	 5.5733645603 	 .0963855421 	 8 	 97 	 1843 	 106569
GDVictoria 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 1 	 1 	 106569
KooyongVotes 	 1573800344 	 67.5770617460 	 .0120481927 	 1 	 2 	 19 	 106569
auspol 	 1573800344 	 5.5733645603 	 .0963855421 	 8 	 97 	 1843 	 106569
water 	 1573800344 	 142.6626947993 	 .0120481927 	 1 	 3 	 9 	 106569
LNPCorruption 	 1573800344 	 3 641.9847872074 	 3 .0120481927 	 3 1 	 3 	 2 	 106569
WorseGovtEver 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 3 	 1 	 106569
Auspol 	 1573800344 	 4 29.8596281633 	 4 .0240963855 	 4 2 	 11 	 86 	 106569
LNPCorruptionParty 	 1573800344 	 52.0525959851 	 .0361445783 	 3 	 13 	 74 	 106569
auspol 	 1573800344 	 5.5733645603 	 .0963855421 	 8 	 97 	 1843 	 106569
MediaBias 	 1573800344 	 213.9941688942 	 .0120481927 	 1 	 2 	 6 	 106569
MediaAmnesia 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
MediaOligarchsOut 	 1573800344 	 1283.9764160494 	 .0120481927 	 1 	 2 	 1 	 106569
ScotusStench 	 15801906 	 5920.5264052517 	 .1111111111 	 1 	 2 	 2 	 106569
ChildTaxCredit 	 15801906 	 845.7862673574 	 .1111111111 	 1 	 3 	 14 	 106569
Spotify 	 15801906 	 394.7000778309 	 .1111111111 	 1 	 2 	 30 	 106569
SeizeChelsea 	 15801906 	 11841.1159055789 	 .1111111111 	 1 	 2 	 1 	 106569
DemVoice1 	 15801906 	 .0003121098 .0000093835 	 .1111111111 	 1 	 4 	 356 1 	 106569
SeizeTheYachts 	 15801906 	 1480.1256862047 	 .1111111111 	 1 	 3 	 8 	 106569
Benghazi 	 15801906 	 5920.5264052517 	 .1111111111 	 1 	 2 	 2 	 106569
VoteMTGOut 	 15801906 	 11841.1159055789 	 .1111111111 	 1 	 2 	 1 	 106569
LockHerUp 	 15801906 	 1691.5725347148 	 .1111111111 	 1 	 2 	 7 	 106569
LNPCorruptionParty 	 159021888 	 205.7316888870 	 .1428571428 	 1 	 13 	 74 	 106569
UselessLNP 	 159021888 	 15224.2918740342 	 .1428571428 	 1 	 2 	 1 	 106569
UselessPM 	 159021888 	 15224.2918740342 	 .1428571428 	 1 	 2 	 1 	 106569
CallTheElectionFFFFFFhead 	 159021888 	 761.2072927312 	 .1428571428 	 1 	 2 	 20 	 106569
QandA 	 159021888 	 298.5126575784 	 .1428571428 	 1 	 5 	 51 	 106569
auspol 	 159021888 	 8.2605224759 	 .1428571428 	 1 	 97 	 1843 	 106569
Australia 	 159021888 	 208.5499036353 	 .1428571428 	 1 	 7 	 73 	 106569
StandWithUkraine 	 163018653 	 .0002428756 .0026086385 	 .3750000000 	 3 	 21 7 	 1544 278 	 106569
BanRussiafromSwift 	 163018653 	 1776.1509813589 	 .2500000000 	 2 	 2 	 15 	 106569
StandWithUkraine 	 163018653 	 .0002428756 .0026086385 	 .3750000000 	 3 	 21 7 	 1544 278 	 106569
BanRussiafromSwift 	 163018653 	 1776.1509813589 	 .2500000000 	 2 	 2 	 15 	 106569
StandWithUkriane 	 163018653 	 95.1508971435 	 .1250000000 	 1 	 2 	 140 	 106569
SlavaUkraine 	 163018653 	 444.0375876041 	 .1250000000 	 1 	 1 	 30 	 106569
Bucha 	 163018653 	 69.0213740973 	 .1250000000 	 1 	 1 	 193 	 106569
StandWithUkraine 	 163018653 	 .0002428756 .0026086385 	 .3750000000 	 3 	 21 7 	 1544 278 	 106569
PartyOfTreason 	 1640929196 	 2960.2509345512 	 .5000000000 	 1 	 1 	 18 	 106569
JusticeKetanjiBrownJackson 	 1640929196 	 2804.4480790091 	 .5000000000 	 1 	 1 	 19 	 106569
ResignAbbott 	 1652541 	 10656.9475305188 	 .2000000000 	 1 	 1 	 2 	 106569
TexasWarOnWomen 	 1652541 	 5328.4595689809 	 .2000000000 	 1 	 1 	 4 	 106569
TexasWarOnScience 	 1652541 	 10656.9475305188 	 .2000000000 	 1 	 1 	 2 	 106569
Olympics 	 1652541 	 626.8765156698 	 .2000000000 	 1 	 1 	 34 	 106569
SOTU 	 1652541 	 97.3232884020 	 .2000000000 	 1 	 1 	 219 	 106569
VoteBlue 	 16635277 	 2316.7175263387 	 1.0000000000 	 1 	 1 	 46 	 106569
SCOTUS 	 17477864 	 24.8760513328 	 .0357142857 	 1 	 1 	 153 	 106569
ActualMalice 	 17477864 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
Tort 	 17477864 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
1stAmendment 	 17477864 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
14thAmendment 	 17477864 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
PublicOfficials 	 17477864 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
Flippathon 	 17477864 	 1427.2640541264 	 .2142857142 	 6 	 6 	 16 	 106569
Trumpomobster 	 17477864 	 2537.3639518733 	 .0714285714 	 2 	 2 	 3 	 106569
Trumpomobster 	 17477864 	 2537.3639518733 	 .0714285714 	 2 	 2 	 3 	 106569
Flippathon 	 17477864 	 1427.2640541264 	 .2142857142 	 6 	 6 	 16 	 106569
Flippathon 	 17477864 	 1427.2640541264 	 .2142857142 	 6 	 6 	 16 	 106569
Flippathon 	 17477864 	 1427.2640541264 	 .2142857142 	 6 	 6 	 16 	 106569
Flippathon 	 17477864 	 1427.2640541264 	 .2142857142 	 6 	 6 	 16 	 106569
Flippathon 	 17477864 	 1427.2640541264 	 .2142857142 	 6 	 6 	 16 	 106569
RedPaul 	 17477864 	 3806.0729685085 	 .0357142857 	 1 	 1 	 1 	 106569
LeningradLindsey 	 17477864 	 1903.0263439742 	 .0357142857 	 1 	 1 	 2 	 106569
PutinWarCriminal 	 17477864 	 11.0001034889 	 .0357142857 	 1 	 1 	 346 	 106569
IStandWithUkraine 	 17477864 	 .0003799392 .0002064390 	 .0714285714 	 2 	 6 	 188 22 	 106569
IStandWithUkraine 	 17477864 	 .0003799392 .0002064390 	 .0714285714 	 2 	 6 	 188 22 	 106569
StandWithUkraine 	 17477864 	 2 .0000231310 .0026086385 	 2 .0357142857 	 2 1 	 21 7 	 1544 278 	 106569
Poland 	 17477864 	 36.2479608020 	 .0357142857 	 1 	 3 	 105 	 106569
Ukraine 	 17477864 	 2 1 .0000058740 232 .0000656851 	 2 1 .0357142857 	 2 1 1 	 28 4 	 6080 232 7 	 106569
Polish 	 17477864 	 165.4798232437 	 .0357142857 	 1 	 1 	 23 	 106569
Ukrainians 	 17477864 	 44.2562346590 	 .0357142857 	 1 	 2 	 86 	 106569
SlavaUkraini 	 17477864 	 48.4845320524 	 .0714285714 	 2 	 8 	 157 	 106569
HeroiamSlava 	 17477864 	 400.6354396981 	 .0714285714 	 2 	 2 	 19 	 106569
SlavaUkraini 	 17477864 	 48.4845320524 	 .0714285714 	 2 	 8 	 157 	 106569
HeroiamSlava 	 17477864 	 400.6354396981 	 .0714285714 	 2 	 2 	 19 	 106569
FredVanVleet 	 178580925 	 1065.6902102500 	 .1000000000 	 1 	 1 	 10 	 106569
NBAAIIStar 	 178580925 	 1522.4152813956 	 .1000000000 	 1 	 1 	 7 	 106569
ZachLaVine 	 178580925 	 3552.3095340435 	 .1000000000 	 1 	 1 	 3 	 106569
NBAAllStar 	 178580925 	 186.9631703120 	 .2000000000 	 2 	 2 	 114 	 106569
WeTheNorth 	 178580925 	 1065.6902102500 	 .1000000000 	 1 	 1 	 10 	 106569
FredVanvleet 	 178580925 	 5328.4737652594 	 .1000000000 	 1 	 1 	 2 	 106569
NBAAllStar 	 178580925 	 186.9631703120 	 .2000000000 	 2 	 2 	 114 	 106569
Big12 	 178580925 	 5328.4737652594 	 .1000000000 	 1 	 1 	 2 	 106569
JaMorant 	 178580925 	 1522.4152813956 	 .1000000000 	 1 	 1 	 7 	 106569
NBAALLSTAR 	 178580925 	 10657.0043160867 	 .1000000000 	 1 	 1 	 1 	 106569
bcndp 	 18178850 	 35523.0953404355 	 1.0000000000 	 1 	 1 	 3 	 106569
LongCovid 	 18831926 	 4 .3153507430 	 4 .0066225165 	 4 1 	 29 	 2238 	 106569
COVID19 	 18831926 	 5.7905724368 	 .1655629139 	 25 	 61 	 3047 	 106569
COVIDisAirborne 	 18831926 	 6.7730803552 	 .0331125827 	 5 	 7 	 521 	 106569
COVIDisAirborne 	 18831926 	 6.7730803552 	 .0331125827 	 5 	 7 	 521 	 106569
COVIDisAirborne 	 18831926 	 6.7730803552 	 .0331125827 	 5 	 7 	 521 	 106569
COVIDisAirborne 	 18831926 	 6.7730803552 	 .0331125827 	 5 	 7 	 521 	 106569
COVID19 	 18831926 	 5.7905724368 	 .1655629139 	 25 	 61 	 3047 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
DontLookUp 	 18831926 	 12.8319096682 	 .0066225165 	 1 	 3 	 55 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
COVID19 	 18831926 	 5.7905724368 	 .1655629139 	 25 	 61 	 3047 	 106569
DeltaVariant 	 18831926 	 100.8222032089 	 .0066225165 	 1 	 1 	 7 	 106569
SARSCoV2 	 18831926 	 21.0046124713 	 .0331125827 	 5 	 5 	 168 	 106569
B16402 	 18831926 	 100.8222032089 	 .0066225165 	 1 	 1 	 7 	 106569
COVID19 	 18831926 	 5.7905724368 	 .1655629139 	 25 	 61 	 3047 	 106569
TreatLongCovid 	 18831926 	 11.3831463849 	 .0066225165 	 1 	 2 	 62 	 106569
COVID19 	 18831926 	 5.7905724368 	 .1655629139 	 25 	 61 	 3047 	 106569
Viruses 	 18831926 	 352.8790543024 	 .0066225165 	 1 	 1 	 2 	 106569
death 	 18831926 	 176.4390570757 	 .0066225165 	 1 	 1 	 4 	 106569
Cancers 	 18831926 	 176.4390570757 	 .0066225165 	 1 	 1 	 4 	 106569
AutoimmuneConditions 	 18831926 	 352.8790543024 	 .0066225165 	 1 	 1 	 2 	 106569
EpsteinBarrVirus 	 18831926 	 705.7618692385 	 .0066225165 	 1 	 1 	 1 	 106569
MultipleSclerosis 	 18831926 	 117.6259335896 	 .0066225165 	 1 	 2 	 6 	 106569
brain 	 18831926 	 100.8222032089 	 .0066225165 	 1 	 1 	 7 	 106569
SpinalCord 	 18831926 	 705.7618692385 	 .0066225165 	 1 	 1 	 1 	 106569
COVID 	 18831926 	 25 5 3.2523270839 	 25 5 .0132450331 	 25 5 2 	 7 	 434 	 106569
omicron 	 18831926 	 12.0641879687 	 .0132450331 	 2 	 2 	 117 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
COVID19 	 18831926 	 5.7905724368 	 .1655629139 	 25 	 61 	 3047 	 106569
COVIDisAirborne 	 18831926 	 6.7730803552 	 .0331125827 	 5 	 7 	 521 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
COVID19 	 18831926 	 5.7905724368 	 .1655629139 	 25 	 61 	 3047 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
DeleteSpotify 	 18831926 	 52.2781621499 	 .0132450331 	 2 	 2 	 27 	 106569
Spotifydeleted 	 18831926 	 88.2194110195 	 .0066225165 	 1 	 1 	 8 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
DeleteSpotify 	 18831926 	 52.2781621499 	 .0132450331 	 2 	 2 	 27 	 106569
Denmark 	 18831926 	 37.1450073532 	 .0066225165 	 1 	 3 	 19 	 106569
COVID19 	 18831926 	 5.7905724368 	 .1655629139 	 25 	 61 	 3047 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
pfizer 	 18831926 	 100.8222032089 	 .0066225165 	 1 	 3 	 7 	 106569
Ba2 	 18831926 	 120.4947708402 	 .0463576158 	 7 	 7 	 41 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
CovidIsNotOver 	 18831926 	 3.0355052385 	 .0132450331 	 2 	 13 	 465 	 106569
CovidIsNotOver 	 18831926 	 3.0355052385 	 .0132450331 	 2 	 13 	 465 	 106569
Ba2 	 18831926 	 120.4947708402 	 .0463576158 	 7 	 7 	 41 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
BA2_H78Y 	 18831926 	 352.8790543024 	 .0066225165 	 1 	 1 	 2 	 106569
COVID 	 18831926 	 25 5 3.2523270839 	 25 5 .0132450331 	 25 5 2 	 7 	 434 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
Omicron 	 18831926 	 21.0547426391 	 .1655629139 	 25 	 31 	 838 	 106569
BA2 	 18831926 	 42 1.7867214591 	 42 .0066225165 	 42 1 	 45 	 395 	 106569
